,Rhe_100.00,Rhe_79.43,Rhe_63.10,Rhe_50.12,Rhe_39.81,Rhe_31.62,Rhe_25.12,Rhe_19.95,Rhe_15.85,Rhe_12.59,Rhe_10.00,Rhe_7.94,Rhe_6.31,Rhe_5.01,Rhe_3.98,Rhe_3.16,Rhe_2.51,Rhe_2.00,Rhe_1.58,Rhe_1.26,Rhe_1.00,Rhe_0.79,Rhe_0.63,Rhe_0.50,Rhe_0.40,Rhe_0.32,Rhe_0.25,Rhe_0.20,Rhe_0.16,Rhe_0.13,Rhe_0.10,Rhe_SM_100.00,Rhe_SM_79.43,Rhe_SM_63.10,Rhe_SM_50.12,Rhe_SM_39.81,Rhe_SM_31.62,Rhe_SM_25.12,Rhe_SM_19.95,Rhe_SM_15.85,Rhe_SM_12.59,Rhe_SM_10.00,Rhe_SM_7.94,Rhe_SM_6.31,Rhe_SM_5.01,Rhe_SM_3.98,Rhe_SM_3.16,Rhe_SM_2.51,Rhe_SM_2.00,Rhe_SM_1.58,Rhe_SM_1.26,Rhe_SM_1.00,Rhe_SM_0.79,Rhe_SM_0.63,Rhe_SM_0.50,Rhe_SM_0.40,Rhe_SM_0.32,Rhe_SM_0.25,Rhe_SM_0.20,Rhe_SM_0.16,Rhe_SM_0.13,Rhe_SM_0.10,Rhe_LM_100.00,Rhe_LM_79.43,Rhe_LM_63.10,Rhe_LM_50.12,Rhe_LM_39.81,Rhe_LM_31.62,Rhe_LM_25.12,Rhe_LM_19.95,Rhe_LM_15.85,Rhe_LM_12.59,Rhe_LM_10.00,Rhe_LM_7.94,Rhe_LM_6.31,Rhe_LM_5.01,Rhe_LM_3.98,Rhe_LM_3.16,Rhe_LM_2.51,Rhe_LM_2.00,Rhe_LM_1.58,Rhe_LM_1.26,Rhe_LM_1.00,Rhe_LM_0.79,Rhe_LM_0.63,Rhe_LM_0.50,Rhe_LM_0.40,Rhe_LM_0.32,Rhe_LM_0.25,Rhe_LM_0.20,Rhe_LM_0.16,Rhe_LM_0.13,Rhe_LM_0.10,Rhe_Loss_100.00,Rhe_Loss_79.43,Rhe_Loss_63.10,Rhe_Loss_50.12,Rhe_Loss_39.81,Rhe_Loss_31.62,Rhe_Loss_25.12,Rhe_Loss_19.95,Rhe_Loss_15.85,Rhe_Loss_12.59,Rhe_Loss_10.00,Rhe_Loss_7.94,Rhe_Loss_6.31,Rhe_Loss_5.01,Rhe_Loss_3.98,Rhe_Loss_3.16,Rhe_Loss_2.51,Rhe_Loss_2.00,Rhe_Loss_1.58,Rhe_Loss_1.26,Rhe_Loss_1.00,Rhe_Loss_0.79,Rhe_Loss_0.63,Rhe_Loss_0.50,Rhe_Loss_0.40,Rhe_Loss_0.32,Rhe_Loss_0.25,Rhe_Loss_0.20,Rhe_Loss_0.16,Rhe_Loss_0.13,Rhe_Loss_0.10,Rhe_Crossover,Rhe_SMCrossover,Rhe_Log,Rhe_V_deg,Rhe_V_deg_custom
9,3.25823090042208,3.3162892082281337,3.373537912935725,3.4306083600593835,3.486073968792622,3.5410765130546364,3.594950756074218,3.6484025082764453,3.700099034437528,3.751025751713492,3.8008009522377946,3.8499412094028576,3.897843916673077,3.9449331458002965,3.9908623205361566,4.035883650838661,4.080149500315726,4.123711991534946,4.166231653062587,4.207620370926566,4.248813796437161,4.2897307093865225,4.329945212614324,4.36905407875639,4.407771413585877,4.445744658168094,4.483230293565878,4.519564641349437,4.555649077741115,4.5909959956623165,4.62614635385865,5.162380924408734,5.114521038735643,5.065909277605923,5.017131966815476,4.96674543305533,4.915894567126082,4.863109721002251,4.809600698653963,4.754806385084889,4.699448367181852,4.64247152043897,4.584602054611165,4.525430034631926,4.465401806650309,4.404102708705793,4.341809042449923,4.278644832223589,4.214670138419096,4.15022404092277,4.085266708506724,4.019307116162722,3.951928438168803,3.8841441232860277,3.8157213100523477,3.747026558481273,3.677814999278681,3.607943023543339,3.5365117445667997,3.4648130582701127,3.3923252192383737,3.3197094925226946,5.033350281323309,5.002120776611896,4.968760234607647,4.934930476103257,4.899014238967919,4.862495960288998,4.823812506890133,4.784318306922234,4.743194026233066,4.701354823068293,4.657706409234213,4.613060400257226,4.5668589709327225,4.5196351169859605,4.4709952629026155,4.421247263838358,4.370333261489163,4.318333701204169,4.265720023988643,4.212440340329238,4.157971269041992,4.101818160485695,4.045198134046071,3.9878431493907742,3.9300069617127447,3.871256265559751,3.8119444132164744,3.751307623257949,3.6903003185788497,3.6281995803249245,3.5658539164556764,0.74296,0.7717,0.79938,0.82756,0.85552,0.88406,0.91337,0.94359,0.97391,1.00479,1.03609,1.06805,1.10038,1.13326,1.16681,1.20111,1.23542,1.26976,1.3046,1.33988,1.37581,1.41224,1.44915,1.48621,1.5237,1.56115,1.59982,1.64019,1.68107,1.72148,1.76243,1.1153084496683434,4.707922892560844,0.8009762970876597,-7.805590326033579e-06,-0.10437917864497226
10,3.2373139536789886,3.293765022141422,3.3493062560207134,3.404647160755725,3.4586285572902233,3.5122176764367428,3.564854836000354,3.6171355356696915,3.6677594696773985,3.7176567767501725,3.7662208055970305,3.8140496668864174,3.860519728874101,3.906096610661293,3.9505201959287506,3.9940412242346754,4.0365168692627895,4.078019254817857,4.118462152560995,4.157756041680504,4.196631708126265,4.234915219606407,4.272517612240985,4.309047881185044,4.3450087361369905,4.379887440811774,4.414455289258353,4.448289179160688,4.481787617670223,4.514296098680866,4.546348538953486,5.133836499256773,5.08386954678195,5.033031557025653,4.982001780350899,4.929638108943119,4.876889549703959,4.822344449194626,4.767126636411791,4.710682593145059,4.653700748723782,4.59484030319117,4.534944000780424,4.47348966297397,4.411011181375912,4.3472136222682485,4.282383768432909,4.216040875858659,4.148289332824656,4.080066267136822,4.011331837484211,3.9409894235392993,3.8683702867946583,3.7953754980913312,3.7217894100813687,3.6475579711775796,3.5721000689637994,3.496268450318724,3.419554455038294,3.342439493615413,3.2641412319178507,3.1854712596303023,5.025570668876407,4.992562396213895,4.957361322711231,4.921677433378361,4.88408287933532,4.845937013754371,4.805822758539496,4.764971442643877,4.72260975863785,4.67958565586281,4.634611414796231,4.588561871360639,4.540896836054419,4.4921698890897,4.442032633323988,4.390791686095064,4.338242305128078,4.284474762530481,4.230030663569571,4.174852843806318,4.1183769213164565,4.060063034784193,4.001227376444787,3.9415704171487396,3.8812881550611493,3.8198175298831742,3.7578756478722064,3.6948210878873025,3.6313043644954686,3.5664237383365682,3.501023877421121,0.7796,0.81033,0.83994,0.8701,0.90035,0.93137,0.96277,0.99497,1.02788,1.06171,1.09623,1.13164,1.16795,1.20525,1.24373,1.28341,1.32482,1.36799,1.41206,1.457,1.5043,1.55449,1.60599,1.6586,1.71284,1.76869,1.82613,1.88488,1.94508,2.00581,2.06782,1.2845035626470644,4.758379857920241,0.8181258954184987,-7.207919257140763e-06,-0.2989609439911658
11,3.295451749224338,3.3546232359964914,3.41325431001841,3.471766393648935,3.5292664491436367,3.586474489341754,3.643091043913184,3.6994861171103772,3.7544655067762673,3.808824004313865,3.8622893794732285,3.9152622887821944,3.967281134957074,4.0186728460399275,4.069309256605689,4.119354577425456,4.168816705794264,4.217735877211913,4.2657909371103875,4.312908873527835,4.3598505850946,4.406542782616508,4.4527147674497645,4.498067904697613,4.543004985909109,4.587151368469556,4.631114945738621,4.674646903782844,4.717932000076291,4.760488578089074,4.802929804017834,5.207968765639302,5.162299620675466,5.116206309427121,5.070019604307152,5.023063302052628,4.975884936872678,4.927500138200264,4.878663592132678,4.829032332980165,4.779052527741151,4.727862085452415,4.676004100265813,4.623167621604244,4.5696879495733445,4.515468390360091,4.460669804142245,4.405077571180057,4.34874644702958,4.292229602517014,4.235511345215625,4.1776609240662905,4.118207488060387,4.058633139983884,3.9988684686443503,3.9387165090506335,3.8778285232234766,3.8167568071312172,3.7552512855434625,3.6934102952536514,3.630579293315744,3.567792649081611,5.054636381327026,5.0236648799369235,4.990888840851565,4.957715474630181,4.9229421798472695,4.887707234760549,4.850814105392022,4.813300071247474,4.774521529665134,4.735188399256649,4.694344198502762,4.652666796494927,4.6098357430929955,4.566246359863552,4.521684413338183,4.47636135001498,4.430193459673638,4.3832390290294185,4.335863889143778,4.28803249232302,4.239179434556501,4.18887982121919,4.1382557731920535,4.0871210445579775,4.035555704941126,3.983172006684446,3.9304678515339373,3.8770070717771734,3.823233462878615,3.7685366575940087,3.7136279314624066,0.70229,0.72654,0.74911,0.77182,0.79375,0.81587,0.83783,0.8601,0.882,0.90404,0.92598,0.94809,0.97008,0.99215,1.01443,1.03696,1.05975,1.08281,1.10574,1.12846,1.15204,1.17668,1.20116,1.22507,1.24945,1.27427,1.29916,1.32351,1.34834,1.37369,1.3987,0.6645124743609125,4.550446876207766,0.5764029302056475,-3.2790543467194434e-06,-0.04722435889326734
12,3.2891743668880733,3.3482618599229466,3.4066062903501377,3.4647871115638247,3.5214184283976206,3.577602644527292,3.6328323757828636,3.6877047034450667,3.7409040924064008,3.7933697630617815,3.844733779766835,3.895490345387317,3.9450868375051926,3.993920777790163,4.041728838327841,4.088734057711297,4.134832526570573,4.180086803827497,4.224314953170704,4.267430272150437,4.310235079225044,4.3526002364232275,4.39437974396955,4.435237402514393,4.475599794756419,4.51502095238919,4.554266425033895,4.593097090085203,4.631692626164806,4.669594268193607,4.707228321402867,5.19768100407189,5.15131844451492,5.104251954461714,5.057030471436595,5.008325996409789,4.959193612439965,4.908321630584049,4.8567982588256795,4.804095237998402,4.7508748456108645,4.696096847768741,4.640459989250087,4.583563577186455,4.525839222395205,4.467047015249503,4.407419119267237,4.346603053122892,4.284680791323397,4.222422885348241,4.15980097532117,4.0958202751068225,4.0299156837702,3.9638300934713007,3.8974595999924344,3.8306031387256594,3.762823116226038,3.6948909049215843,3.6265993637310263,3.557991220961664,3.4884487524921113,3.4189054485976182,5.056207436908556,5.025805820710583,4.993342405392084,4.960425018561102,4.925519057564205,4.890039304785318,4.8525920469192245,4.8144080594766505,4.774695873673422,4.7343134491208545,4.692210135929401,4.6491579281072095,4.604672648233643,4.559245366868111,4.512519160420443,4.464776430399443,4.415828756982263,4.36575927223113,4.315040129702854,4.263616437323822,4.211007837099751,4.1567215432269915,4.102002007619496,4.046600522398955,3.990668419615109,3.933727898783336,3.8764456335564805,3.8183564791346165,3.75993935699474,3.700554363375101,3.640781492395073,0.72173,0.74898,0.77444,0.80013,0.82605,0.85261,0.87964,0.90737,0.93494,0.96287,0.99126,1.02026,1.04966,1.07959,1.10995,1.14081,1.17242,1.2048,1.23724,1.26963,1.3034,1.33885,1.3744,1.40951,1.44536,1.48183,1.51869,1.55518,1.59235,1.62984,1.66673,0.9695573065631659,4.679159511228417,0.761537171299846,-5.518698879943865e-06,-0.1134329863607168
13,3.254535831136992,3.3111889300234894,3.3669734449002937,3.4225667146139056,3.4767805227488022,3.5305962943945732,3.583519003054305,3.6361073057258997,3.6870239193881784,3.7372073631292095,3.7861434130827756,3.8343916533052567,3.881184749703661,3.9270213370265514,3.971615633804508,4.015237728766287,4.0579240480338346,4.099739152997892,4.140366335274898,4.179705222244273,4.218728945572851,4.257306433611578,4.295160011141867,4.331874108279964,4.3681145581916105,4.4034548591088445,4.438363526148244,4.472253067901987,4.505732552966122,4.538001911308881,4.569815628821246,5.151829075146331,5.102112732944275,5.0515606393222745,5.000824528060307,4.948790163141859,4.896381194476105,4.842222470909329,4.787408554095583,4.731308169475345,4.674643564574689,4.616177800626165,4.556718881072846,4.495615534498657,4.433431256371245,4.36972372034016,4.304824100227376,4.2386825031205735,4.171384615965713,4.103268528946637,4.0342651081664265,3.9639556572832526,3.8917970162761115,3.8190671607627578,3.745438177581051,3.6713775258930443,3.596496502474922,3.520882279571547,3.443536907226743,3.365781756861126,3.286817296223476,3.207448534141022,5.041526216261244,5.0087681317932615,4.973819663477296,4.938388911589963,4.900995208952838,4.863035107959134,4.823179880651293,4.78261502597287,4.740577161735734,4.697893263457958,4.653348676947155,4.607778110536268,4.560485283593969,4.5120603628450375,4.46221155330105,4.41124842482524,4.358970243375232,4.305467737681168,4.251277435656096,4.196341222071802,4.140109212510409,4.082042503454806,4.023467510585643,3.9640924469882393,3.9041464772352183,3.8431155226993106,3.7815603211492514,3.718767326911869,3.65540956226195,3.590385093032204,3.5248431503565887,0.7756,0.80633,0.83594,0.8661,0.89599,0.92651,0.95743,0.98913,1.02155,1.05489,1.08923,1.12464,1.16094,1.19825,1.23725,1.27792,1.31933,1.36152,1.40572,1.45211,1.5001,1.5498,1.60116,1.65426,1.70868,1.76404,1.82209,1.88422,1.94778,2.0114,2.07661,1.2661106049064903,4.7683965085559725,0.82074886738042,-7.2198237973781525e-06,-0.2881078555285252
14,3.2510093838685616,3.3037043554182564,3.3556317350554177,3.407390105572124,3.4579251500077834,3.508107212297555,3.5573569316749896,3.606257536982169,3.6537028400517855,3.700509876468463,3.7464181467438227,3.7918308396623064,3.836354895712198,3.8802948229568015,3.92339256287831,3.965831215292382,4.007608660755086,4.048770516956179,4.088981758997231,4.128162064946306,4.1672573063753795,4.20623210644193,4.244515488736442,4.281710535569677,4.318675351243321,4.355202621067264,4.391076403540107,4.42540724530389,4.459609757828993,4.4934335558167895,4.526985324490369,5.134278782888963,5.080327462717261,5.02578118537732,4.971103909026154,4.915505250648413,4.859640732685881,4.802245763931848,4.74427772002485,4.685499313499887,4.626365497411305,4.565989638689261,4.50492892005789,4.443002237198,4.380506329768585,4.317113923675608,4.253019928603964,4.188074780545207,4.1223372032027665,4.056284464875495,3.9898899367020446,3.922534098484769,3.8538171544631297,3.784680377703566,3.7148827590562057,3.6449291340235983,3.574679022787274,3.5035837966157453,3.430493177239826,3.357328312371249,3.2839443405330604,3.210177638928431,5.059504220854327,5.02161042111259,4.981633783697879,4.941198542405361,4.898905725237711,4.8560769150665255,4.811213823771499,4.765588998728351,4.718652325557426,4.671140300708608,4.622124510521064,4.572279547024298,4.521308263445548,4.4695966156339395,4.416868457931828,4.363344791571812,4.308878293524368,4.253534012087076,4.197722079762999,4.141402983410463,4.084082086083406,4.0253427541463145,3.9661856365181447,3.906370897638657,3.8462897770196487,3.785702408747842,3.7244028035203987,3.6614215469648177,3.598182522008381,3.5341827920628104,3.469925552689646,0.84145,0.87315,0.90297,0.93311,0.9623,0.9918,1.02073,1.04993,1.07897,1.10836,1.13791,1.16789,1.1977,1.22763,1.25799,1.28885,1.32046,1.35284,1.38528,1.41767,1.45064,1.48414,1.51861,1.55422,1.59006,1.62558,1.66255,1.70196,1.74149,1.77948,1.81884,1.471362545680991,4.843204267874367,0.6452921573457644,-6.041772613000261e-06,-0.11267612666067206
15,3.4020033021857023,3.4632144194935615,3.5231122135153896,3.5827208370453048,3.6404805763310764,3.697706830267743,3.7533507986104038,3.808402281741035,3.861266871169677,3.913172329957253,3.9633997204355293,4.012701827265002,4.060161990072796,4.106411387039817,4.151073042044765,4.194492148728647,4.236390692852572,4.276873581562331,4.3158754809859525,4.353271255948644,4.389883359578566,4.425385874307215,4.460031438167392,4.493328107936465,4.525667893419587,4.556189157195048,4.5859993063671265,4.614130451783806,4.641583195840495,4.667033896165568,4.691849862797681,5.317629525234051,5.2725708603348735,5.225855316193809,5.178774956672167,5.1295264651786265,5.079652371474446,5.02697368448432,4.973244821487605,4.917332697863525,4.860463037647219,4.800925378762161,4.739916590530384,4.676488692238168,4.611470639931576,4.544329410220865,4.47552660694583,4.404345606615363,4.330950487284214,4.2563952265641305,4.180581799870446,4.1024268244949,4.020956483788295,3.93870364396339,3.855219102344886,3.770413182027718,3.6830960305605087,3.594884795505555,3.5045625521576875,3.413243798529297,3.3189842293906855,3.2242241712189896,5.1545083217718926,5.128980321470066,5.100898882945586,5.072255222707848,5.041258941505565,5.009583824850021,4.975304289110175,4.94004953222388,4.902730971881446,4.86450726648844,4.823910696198819,4.782005732754458,4.73786937888263,4.6922662647856175,4.644653905278102,4.595469133901716,4.544341296987298,4.491404451243343,4.437199280886933,4.381618619762838,4.324252483004372,4.264358316894383,4.203646619839948,4.141648077778207,4.078545600085956,4.013345136037111,3.947191930498309,3.8787892213147592,3.8095492564288933,3.7378384497594737,3.665378363670929,0.68692,0.7182,0.74978,0.78248,0.81618,0.8512,0.88815,0.92686,0.96731,1.00955,1.05439,1.10167,1.1516,1.20417,1.25959,1.31792,1.38033,1.44703,1.51656,1.58897,1.66676,1.75124,1.84019,1.93398,2.0333,2.13927,2.25055,2.36706,2.49054,2.62335,2.76164,1.122237775216882,4.873109654344564,1.161313611438798,-9.303753063625509e-06,-0.9492641101281877
16,3.16819742500731,3.2223152630398704,3.2760409045005656,3.329680190875759,3.382350881282836,3.43474209072628,3.4863599757311823,3.5376882897963307,3.587687513605933,3.6371038235539817,3.685772768506031,3.734029619586448,3.781375309119477,3.8281220662350193,3.874106444805475,3.919494195631082,3.964406947509615,4.008877472634258,4.052564612930905,4.095402177595867,4.1381814631814136,4.180878232369518,4.223217439067646,4.264993820822429,4.306400824556296,4.347105839655233,4.387640142043049,4.4277713775331655,4.467742795445206,4.507242573275297,4.546727968116472,5.061818154032259,5.00996457944812,4.958009847989947,4.906032843548892,4.853403882964847,4.8005868041410595,4.746430427568095,4.691772552704258,4.636436513568572,4.580803044348411,4.524112370733581,4.466838756450495,4.408676193107549,4.349929296580363,4.290444600677115,4.23038251165289,4.1698108078517375,4.108764649131569,4.047620290891987,3.9863694356284096,3.924283293444023,3.8610144798497235,3.797873099172906,3.734932307588777,3.6717812768082454,3.6082306985085633,3.54454881635772,3.4805569175878706,3.4163141030934683,3.3513308079581714,3.2864496341585303,4.961240922833898,4.924844526759763,4.886651402847253,4.84806267145796,4.8078422567928465,4.767151029202531,4.724601363734072,4.681355808870204,4.636959363293413,4.5920581589281415,4.545809323506789,4.498817406874156,4.450694238488138,4.401827464150194,4.35200034452359,4.301421670091734,4.250010210536962,4.197823421826695,4.145326217756973,4.092492370318321,4.0386677163798534,3.9834401937903543,3.9280526537505875,3.8724132372536304,3.816360790784763,3.7595233969845756,3.702395067614506,3.644579814628614,3.5865575162242487,3.527924199954834,3.4692321130297685,0.79299,0.82171,0.84825,0.87491,0.90035,0.92591,0.95095,0.97618,1.001,1.02597,1.05115,1.0767,1.10182,1.12684,1.15205,1.17752,1.20276,1.22778,1.25244,1.27661,1.30106,1.3257,1.34981,1.37275,1.39531,1.41675,1.43804,1.45851,1.47951,1.50146,1.5232,1.2039807851874849,4.638639351949652,0.5351710487345755,-9.13561306788398e-06,0.015457653924109194
17,3.185868704795419,3.240180098373437,3.293954862028121,3.347611469888725,3.400400587276499,3.452939393520446,3.5047872982487367,3.5563764958302615,3.6067923099001344,3.6566935001371004,3.705966357793355,3.7548927540653465,3.8031183738655168,3.850883350969856,3.8982783918351105,3.945383923431795,3.9921890745086985,4.038714568818148,4.084951217791676,4.130874615910345,4.177062923451852,4.223626312794029,4.2701950780643525,4.316772305175746,4.363255464707942,4.409559852803863,4.455859703927728,4.502148843656195,4.548416877084502,4.594622623726009,4.640803822776139,5.078347869194565,5.026830485985186,4.975133889114384,4.9233978325390515,4.871214542334333,4.818902205319872,4.765473380983536,4.7116264894303646,4.6574307465684415,4.603082004212597,4.548006756435741,4.4925309149356965,4.4365935743309075,4.380352876245013,4.3240280396249595,4.267637356956761,4.211022279963944,4.154198289829018,4.098004382308689,4.042493795573075,3.98655192429827,3.929999401881538,3.8740086725094685,3.8189022397194083,3.763761108917491,3.708554035603905,3.6533469534316043,3.598139851227899,3.5427446108011083,3.486794157627185,3.43086267252828,4.980688952464387,4.944147000869298,4.905650824178014,4.866724361847344,4.82620587205232,4.785228011775718,4.742382680938418,4.698838078382628,4.654202279852193,4.609087903424441,4.5626377828662115,4.515451135470576,4.467250942355656,4.418384515053816,4.368833598615751,4.3187470087195,4.26801297419638,4.216676164019026,4.165426394192724,4.114271019775918,4.0624669569132585,4.00974442469589,3.957212139741902,3.9049793166359588,3.852702951492243,3.800343837681056,3.747901273183948,3.695261675137901,3.642633125342698,3.5900371770765096,3.5374123748374933,0.79859,0.8268,0.85209,0.87726,0.90125,0.92533,0.94821,0.97096,0.9927,1.01423,1.03447,1.05411,1.07309,1.09172,1.10896,1.12512,1.1403,1.15453,1.16776,1.17985,1.19126,1.20162,1.21103,1.21885,1.22685,1.23514,1.24317,1.2505,1.25846,1.26824,1.27796,1.1658527704070671,4.638872201974343,0.3619436907717901,-6.977930818220705e-06,0.06839596066039785
18,3.3481857136915876,3.4079198877175925,3.4664374306275,3.5246870940931956,3.5813673966358732,3.637594870085735,3.692330132718513,3.7465066400586546,3.7984496124088176,3.849412998845315,3.89878619074359,3.947282552767981,3.9938936649070955,4.039265546015044,4.082801009302188,4.124899313040284,4.165499549183599,4.20470507241958,4.24215315353314,4.277695298522378,4.312378486618756,4.345845489989767,4.378130734041438,4.408555814764151,4.438181741974411,4.466288908554951,4.493588140698922,4.518979769403542,4.5438155590180465,4.56701100068971,4.589636483512312,5.262880479521956,5.215897083991394,5.167215922799095,5.118160943737103,5.067180383730958,5.015644208247493,4.961380271978973,4.906094929511405,4.848534362916886,4.789975926248413,4.728781339296871,4.666133184247352,4.6009029872615015,4.533975536122918,4.464502661766827,4.393037768972446,4.319293697931599,4.243427695077758,4.165838089814822,4.0863792478317436,4.004668022124441,3.919767678834358,3.8334865101752515,3.7450318349214378,3.655567427836799,3.5641840637111772,3.471400596749303,3.3753113652968962,3.2785590094370898,3.1798496948335537,3.080410202035949,5.102567588460086,5.076260861505191,5.047540994090683,5.018289795992031,4.986800818934002,4.954666143430476,4.91987153581537,4.88408092032232,4.846087300491671,4.807127484716992,4.765829321748754,4.723241798639348,4.678351290111869,4.6319469596528595,4.583310999531091,4.532928592034519,4.480501745472154,4.426171510382493,4.370367832201459,4.312966212963017,4.253587699391212,4.1914101290528185,4.128140278646185,4.063151111473309,3.9971643625420703,3.92928174874537,3.8604048007178187,3.789180141111857,3.7171938529303246,3.642959907090625,3.5680729988876303,0.69092,0.72473,0.75907,0.79478,0.83134,0.86935,0.90919,0.95091,0.99457,1.04026,1.08909,1.14081,1.1954,1.2529,1.31447,1.38016,1.44969,1.52326,1.60157,1.68506,1.77399,1.86925,1.97088,2.08014,2.19566,2.318,2.44937,2.59369,2.74589,2.90507,3.07399,1.187877620730955,4.841435724353166,1.1778683746176242,-1.3573778707421443e-05,-1.2785536734040073
